age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
30,,164300,HS-grad,9,Divorced,Exec-managerial,Own-child,Black,Male,0,0,84,United-States,<=50K
36,Self-emp-inc,199495,Bachelors,9,Never-married,Craft-repair,Husband,White,Female,0,0,45,United-States,<=50K
34,Private,185821,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,228847,7th-8th,7,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,30,United-States,<=50K
60,Private,194901,Some-college,13,Married-civ-spouse,,Not-in-family,White,Male,2174,0,50,United-States,<=50K
35,Private,108654,HS-grad,16,Widowed,Other-service,Husband,White,Male,0,0,40,United-States,>50K
31,Private,192565,Assoc-voc,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Private,137192,HS-grad,4,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,43,United-States,<=50K
52,Private,181363,HS-grad,9,Married-spouse-absent,,Unmarried,White,Female,0,0,20,United-States,>50K
30,Local-gov,326232,HS-grad,10,Married-civ-spouse,Protective-serv,Own-child,White,Female,0,0,40,,<=50K
63,Private,266439,HS-grad,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
36,Private,344624,HS-grad,14,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,,260578,Bachelors,10,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
23,Self-emp-not-inc,176118,12th,9,Divorced,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
57,Private,322025,HS-grad,2,Never-married,Sales,Own-child,White,Male,0,0,50,United-States,<=50K
37,Private,104359,Prof-school,9,Never-married,Handlers-cleaners,Wife,White,Female,0,0,50,United-States,<=50K
54,Private,30759,HS-grad,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
59,Private,264048,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,>50K
23,State-gov,210095,11th,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
58,,261241,Some-college,9,Married-civ-spouse,Craft-repair,Unmarried,Asian-Pac-Islander,Male,991,0,40,United-States,<=50K
19,Private,241367,HS-grad,10,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,>50K
24,Private,208068,12th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,50,United-States,<=50K
33,Local-gov,195067,Assoc-voc,14,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,60,United-States,<=50K
31,Local-gov,202652,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,United-States,<=50K
49,Private,82540,12th,13,Never-married,,Not-in-family,White,Male,0,0,60,United-States,<=50K
35,Private,246820,Bachelors,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,0,0,40,,<=50K
25,Private,122390,Some-college,9,Never-married,Tech-support,Unmarried,White,Male,0,0,44,United-States,<=50K
34,Private,180714,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,2179,40,United-States,<=50K
31,Private,225263,Bachelors,10,Never-married,Sales,Wife,White,Male,0,0,11,United-States,<=50K
30,Self-emp-not-inc,26987,Bachelors,14,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,35,United-States,<=50K
34,Private,241895,HS-grad,10,Never-married,Machine-op-inspct,Wife,White,Male,0,0,45,United-States,<=50K
46,Private,125279,HS-grad,11,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,<=50K
33,Private,190507,HS-grad,5,Never-married,,Other-relative,Black,Female,0,0,40,United-States,<=50K
32,Private,168138,Bachelors,12,Never-married,,Own-child,White,Male,0,0,48,United-States,<=50K
50,Private,210867,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,>50K
31,Self-emp-not-inc,328216,Some-college,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,15024,0,40,United-States,<=50K
42,Private,218995,Bachelors,7,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,>50K
52,Private,166419,9th,7,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,58,United-States,<=50K
24,,206298,9th,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,<=50K
61,Private,192022,HS-grad,9,Divorced,Exec-managerial,Husband,White,Female,0,0,50,United-States,>50K
25,Private,201664,Some-college,9,Separated,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K
39,Private,382764,Some-college,9,Never-married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,225892,HS-grad,10,Never-married,Machine-op-inspct,Husband,White,Male,4101,0,37,United-States,>50K
28,Private,33863,Some-college,13,Never-married,Tech-support,Unmarried,White,Female,0,0,40,Mexico,<=50K
53,State-gov,211355,10th,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,185145,Bachelors,15,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
47,Private,186719,7th-8th,14,Divorced,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
37,Private,93535,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
34,,324469,Masters,13,Never-married,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K
31,Private,335015,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,Private,92374,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,57617,Bachelors,12,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,<=50K
45,Private,509364,Bachelors,9,Never-married,Exec-managerial,Own-child,Black,Female,0,0,40,United-States,>50K
52,Private,19302,Some-college,10,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,>50K
27,Private,101320,Some-college,12,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,50,United-States,<=50K
38,Private,24274,Bachelors,10,Married-civ-spouse,Sales,Not-in-family,White,Male,0,1617,60,United-States,<=50K
27,Private,97863,Some-college,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,<=50K
19,Private,160456,7th-8th,10,Separated,Handlers-cleaners,Not-in-family,White,Female,15024,0,40,United-States,<=50K
58,Private,105598,Assoc-acdm,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
34,Local-gov,180099,Masters,9,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,40,United-States,<=50K
29,Self-emp-not-inc,190072,Some-college,10,Married-civ-spouse,Transport-moving,Not-in-family,Black,Female,0,3770,40,United-States,<=50K
34,Private,31627,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,>50K
36,Private,356555,12th,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
34,Self-emp-inc,255969,HS-grad,10,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,<=50K
34,Private,147253,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,50,United-States,<=50K
26,Private,30529,Masters,7,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,35,United-States,<=50K
35,Local-gov,159623,HS-grad,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
36,Private,167482,HS-grad,9,Widowed,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,>50K
33,Private,121102,Assoc-acdm,9,Married-civ-spouse,,Husband,White,Female,0,0,40,United-States,<=50K
37,Private,224640,Some-college,9,Never-married,Craft-repair,Husband,White,Female,0,0,37,United-States,>50K
46,Private,165360,HS-grad,9,Separated,Craft-repair,Own-child,White,Male,0,0,17,United-States,>50K
22,Private,169885,Assoc-voc,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,44,United-States,<=50K
32,Private,341760,HS-grad,13,Divorced,Other-service,Unmarried,White,Male,0,0,35,United-States,<=50K
33,Private,440417,11th,10,Widowed,Exec-managerial,Unmarried,White,Female,7298,0,38,United-States,>50K
46,Private,137876,HS-grad,9,Divorced,Prof-specialty,Husband,White,Female,0,0,40,United-States,<=50K
25,Private,66935,Some-college,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
38,Private,287983,Some-college,9,Married-civ-spouse,,Own-child,White,Female,0,0,40,United-States,<=50K
28,Private,294253,Doctorate,9,Never-married,Other-service,Not-in-family,White,Male,0,0,38,United-States,<=50K
21,Self-emp-not-inc,65950,Bachelors,13,Never-married,Craft-repair,Husband,White,Female,0,0,45,United-States,>50K
44,Private,290409,HS-grad,14,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
63,Local-gov,204816,Some-college,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,1876,60,United-States,<=50K
50,Self-emp-inc,251825,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Female,0,1573,40,,<=50K
23,Private,169003,9th,13,Separated,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
25,Self-emp-not-inc,300915,HS-grad,5,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,131591,Some-college,10,Never-married,Exec-managerial,Husband,White,Male,0,1590,40,United-States,<=50K
67,Private,161475,HS-grad,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
24,Local-gov,147411,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,25,United-States,>50K
29,Private,103345,11th,9,Divorced,Sales,Own-child,White,Female,0,0,52,United-States,<=50K
54,Self-emp-inc,271521,10th,13,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,45,United-States,<=50K
27,Local-gov,133833,Assoc-acdm,9,Married-civ-spouse,Farming-fishing,Own-child,Black,Male,0,0,50,United-States,<=50K
64,Self-emp-inc,185072,HS-grad,10,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,60,United-States,<=50K
32,State-gov,242804,HS-grad,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K
62,Private,37070,11th,9,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
56,Local-gov,267652,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,36,United-States,>50K
40,Private,153486,Masters,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States,<=50K
65,Private,397877,Masters,16,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
27,State-gov,31606,HS-grad,9,Separated,Machine-op-inspct,Wife,White,Male,0,0,35,Mexico,<=50K
40,Private,199900,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,55,United-States,>50K
49,Private,162067,Some-college,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,<=50K
17,Private,673764,Some-college,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,>50K
40,Local-gov,55237,Some-college,9,Never-married,Sales,Husband,Amer-Indian-Eskimo,Male,2829,0,30,United-States,<=50K
41,Private,437825,Some-college,9,Never-married,,Wife,White,Male,0,0,25,United-States,<=50K
31,Private,266255,Assoc-acdm,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,<=50K
31,State-gov,271328,Bachelors,4,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,98,United-States,<=50K
50,Private,183778,11th,8,Married-civ-spouse,,Own-child,White,Male,99999,0,35,United-States,<=50K
51,Private,76978,9th,9,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K
41,Private,119913,Some-college,13,Never-married,Sales,Husband,White,Male,0,0,20,United-States,>50K
47,Private,214689,Some-college,6,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Mexico,<=50K
46,Self-emp-not-inc,245482,12th,9,Separated,Protective-serv,Husband,White,Male,0,0,50,United-States,<=50K
41,Private,242615,Some-college,13,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,0,0,50,United-States,<=50K
39,Self-emp-not-inc,122852,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
20,Private,207611,12th,13,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,>50K
56,State-gov,106330,7th-8th,11,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0,0,20,United-States,<=50K
50,Private,132178,11th,9,Divorced,Transport-moving,Husband,White,Female,0,0,30,United-States,<=50K
38,Private,452640,Assoc-voc,9,Married-civ-spouse,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
68,Private,111189,Some-college,14,Never-married,Craft-repair,Husband,White,Female,0,0,50,United-States,<=50K
29,State-gov,67671,HS-grad,11,Separated,Other-service,Wife,Black,Male,0,0,40,United-States,<=50K
21,,338290,HS-grad,8,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
69,,195779,Assoc-voc,11,Widowed,,Not-in-family,White,Female,0,0,1,United-States,<=50K
19,Private,340408,Masters,9,Never-married,Other-service,Not-in-family,White,Male,2346,0,25,United-States,<=50K
48,Private,273010,Bachelors,14,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,>50K
40,Self-emp-not-inc,297697,HS-grad,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,53147,12th,13,Never-married,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
35,Private,150154,Some-college,9,Widowed,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,631947,HS-grad,14,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,301568,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
38,Private,83791,7th-8th,10,Widowed,Prof-specialty,Own-child,White,Female,0,0,40,United-States,>50K
61,Private,248476,Some-college,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Private,390369,Some-college,13,Never-married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,343721,Some-college,9,Divorced,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
53,Self-emp-not-inc,164938,Assoc-acdm,9,Separated,Other-service,Not-in-family,White,Male,3103,0,30,United-States,<=50K
29,Private,94937,Some-college,10,Never-married,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
70,Private,213208,Bachelors,10,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,183473,11th,13,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,44,United-States,>50K
44,Private,189530,Some-college,10,Never-married,Prof-specialty,Husband,White,Male,0,0,38,United-States,<=50K
47,Private,272087,Some-college,13,Never-married,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
59,Private,305423,5th-6th,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,<=50K
41,Private,112974,12th,13,Never-married,Transport-moving,Husband,Asian-Pac-Islander,Female,594,0,50,United-States,<=50K
20,Private,227540,Prof-school,4,Married-civ-spouse,Craft-repair,Own-child,White,Male,7430,0,60,United-States,<=50K
17,Private,54190,HS-grad,13,Never-married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,383058,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
60,Private,145441,Masters,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
32,Private,144169,Assoc-acdm,4,Never-married,Machine-op-inspct,Husband,White,Male,7688,1977,20,United-States,<=50K
33,Private,142724,HS-grad,13,Divorced,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
58,Private,292023,Some-college,10,Divorced,Sales,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,150560,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
27,Private,191342,Bachelors,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Self-emp-not-inc,63062,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,16,United-States,<=50K
38,State-gov,216342,Bachelors,13,Never-married,Adm-clerical,Husband,White,Female,0,0,50,United-States,<=50K
51,Self-emp-not-inc,179668,Some-college,9,Never-married,Sales,Not-in-family,White,Male,0,2472,40,United-States,<=50K
21,Self-emp-not-inc,184759,Bachelors,13,Divorced,,Husband,Asian-Pac-Islander,Female,0,0,30,United-States,<=50K
49,Private,155930,Assoc-voc,9,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,0,36,Mexico,<=50K
61,,277647,Assoc-voc,9,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,50,United-States,<=50K
18,Private,270421,HS-grad,7,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,159479,Some-college,11,Married-civ-spouse,Sales,Not-in-family,Black,Male,0,0,80,United-States,>50K
38,Private,220931,Prof-school,10,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,25,United-States,<=50K
34,Private,193090,Bachelors,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K
25,Self-emp-not-inc,103925,10th,7,Divorced,,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,651702,Assoc-voc,7,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
40,Private,187411,HS-grad,13,Never-married,Exec-managerial,Unmarried,White,Male,0,0,16,United-States,<=50K
65,Private,140456,10th,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,>50K
57,Self-emp-not-inc,305850,HS-grad,13,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,,<=50K
30,Private,280167,Bachelors,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,10,United-States,>50K
19,Private,115549,Some-college,13,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,20,United-States,<=50K
42,Private,197656,11th,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Private,38189,Assoc-voc,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,<=50K
42,Private,260106,Assoc-voc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,246439,7th-8th,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
22,Private,212803,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
55,Private,156996,10th,10,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,<=50K
26,Private,209949,Bachelors,10,Never-married,Tech-support,Husband,White,Female,0,0,45,Mexico,<=50K
